zip5,lat,lon,state
92161,32.874072,-117.231563,CA
92173,32.55558,-117.051195,CA
92179,32.583904,-116.933475,CA
92182,32.774983,-117.074228,CA
92201,33.709453,-116.236967,CA
92203,33.751601,-116.241426,CA
92210,33.699892,-116.32955,CA
92211,33.765401,-116.334205,CA
92220,33.939919,-116.839331,CA
92222,32.783449,-114.54953,CA
92223,33.937821,-116.98137,CA
92225,33.717266,-114.660084,CA
92227,32.99005,-115.336852,CA
92230,33.908785,-116.768782,CA
92231,32.687636,-115.564373,CA
92233,33.147384,-115.500405,CA
92234,33.814131,-116.465548,CA
92236,33.702765,-116.07244,CA
92239,33.768064,-115.21693,CA
92240,33.95154,-116.520104,CA
92241,33.84634,-116.283302,CA
92242,34.188779,-114.306484,CA
92243,32.770197,-115.59859,CA
92249,32.726068,-115.48215,CA
92250,32.777373,-115.127981,CA
92251,32.86923,-115.714039,CA
92252,34.147976,-116.284218,CA
92253,33.656743,-116.292162,CA
92254,33.543837,-115.998275,CA
92256,34.07206,-116.617666,CA
92257,33.336237,-115.525689,CA
92258,33.92155,-116.559564,CA
92259,32.734785,-115.946447,CA
92260,33.69723,-116.406257,CA
92262,33.862959,-116.556682,CA
92264,33.712892,-116.497107,CA
92266,33.199348,-114.915318,CA
92267,34.297218,-114.207105,CA
92268,34.16146,-116.550014,CA
92270,33.763838,-116.430388,CA
92273,32.803021,-115.697968,CA
92274,33.470242,-116.113717,CA
92275,33.207817,-115.880817,CA
92276,33.832308,-116.386402,CA
92277,34.12777,-115.690134,CA
92278,34.235057,-116.058265,CA
92280,34.129347,-114.985225,CA
92281,33.050343,-115.612651,CA
92282,33.962575,-116.658296,CA
92283,32.891546,-114.772943,CA
92284,34.160076,-116.424717,CA
92285,34.337655,-116.513672,CA
92301,34.651787,-117.526105,CA
92304,34.548749,-115.690805,CA
92305,34.14382,-116.868376,CA
92307,34.571231,-117.133092,CA
92308,34.420222,-117.156134,CA
92309,35.249196,-116.156236,CA
92310,35.334411,-116.763014,CA
92311,34.965648,-117.001509,CA
92313,34.031317,-117.314989,CA
92314,34.254118,-116.796378,CA
92315,34.21713,-116.941614,CA
92316,34.057066,-117.391179,CA
92317,34.245076,-117.208732,CA
92320,33.98738,-117.050284,CA
92321,34.250041,-117.147272,CA
92322,34.254171,-117.322576,CA
92324,34.025186,-117.288849,CA
92325,34.246699,-117.276027,CA
92327,34.867845,-116.835051,CA
92328,36.371785,-116.979764,CA
92332,34.907091,-115.364459,CA
92333,34.26066,-116.982149,CA
92335,34.087333,-117.465158,CA
92336,34.136862,-117.460336,CA
92337,34.049665,-117.471472,CA
92338,34.787721,-116.251208,CA
92339,34.083932,-116.837368,CA
92341,34.236643,-117.062838,CA
92342,34.760294,-117.335913,CA
92344,34.391772,-117.406567,CA
92345,34.360972,-117.313039,CA
92346,34.124049,-117.177573,CA
92347,34.950014,-117.258047,CA
92350,34.05294,-117.261599,CA
92352,34.267686,-117.186721,CA
92354,34.050788,-117.250153,CA
92356,34.496251,-116.89253,CA
92358,34.246232,-117.567638,CA
92359,34.085289,-117.076311,CA
92363,34.711078,-114.581982,CA
92364,35.359598,-115.438772,CA
92365,34.896688,-116.560418,CA
92368,34.664388,-117.314875,CA
92369,34.139411,-117.219664,CA
92371,34.438338,-117.542594,CA
92372,34.448675,-117.634916,CA
92373,34.011947,-117.159702,CA
92374,34.068515,-117.175322,CA
92376,34.110537,-117.380021,CA
92377,34.152363,-117.404068,CA
92378,34.231995,-117.224887,CA
92382,34.206218,-117.112272,CA
92384,36.043338,-116.119168,CA
92385,34.213444,-117.230588,CA
92386,34.237036,-116.825291,CA
92389,35.824572,-116.274755,CA
92391,34.239689,-117.236669,CA
92392,34.479015,-117.408834,CA
92394,34.563464,-117.353579,CA
92395,34.504828,-117.298985,CA
92397,34.354089,-117.753718,CA
92398,34.982793,-116.85162,CA
92399,34.032312,-117.010577,CA
92401,34.105906,-117.291814,CA
92404,34.178633,-117.238926,CA
92405,34.145781,-117.302217,CA
92407,34.225162,-117.388487,CA
92408,34.083619,-117.26846,CA
92410,34.111575,-117.263691,CA
92411,34.122809,-117.325808,CA
92415,34.105054,-117.286848,CA
92501,33.996523,-117.374179,CA
92503,33.882884,-117.451725,CA
92504,33.908353,-117.401342,CA
92505,33.926666,-117.492804,CA
92506,33.934761,-117.366882,CA
92507,33.991122,-117.306821,CA
92508,33.890389,-117.328257,CA
92509,34.003266,-117.442004,CA
92518,33.896337,-117.277065,CA
92521,33.96714,-117.326372,CA
92530,33.633056,-117.370461,CA
92532,33.690557,-117.302435,CA
92536,33.491994,-116.816945,CA
92539,33.527867,-116.64762,CA
92543,33.698645,-116.979161,CA
92544,33.645934,-116.881628,CA
92545,33.731119,-117.035872,CA
92548,33.763908,-117.109032,CA
92549,33.803818,-116.679273,CA
92551,33.88274,-117.224878,CA
92553,33.92335,-117.245333,CA
92555,33.910996,-117.113765,CA
92557,33.972548,-117.258259,CA
92561,33.630418,-116.58229,CA
92562,33.53124,-117.343999,CA
92563,33.580016,-117.14736,CA
92567,33.826142,-117.084467,CA
92570,33.779946,-117.322571,CA
92571,33.842129,-117.194982,CA
92582,33.807607,-117.015163,CA
92583,33.796911,-116.931371,CA
92584,33.661431,-117.182284,CA
92585,33.742167,-117.167238,CA
92586,33.707681,-117.200428,CA
92587,33.693929,-117.250504,CA
92590,33.48294,-117.226084,CA
92591,33.534332,-117.109211,CA
92592,33.510939,-117.021505,CA
92595,33.616349,-117.260346,CA
92596,33.668913,-117.047314,CA
92602,33.736498,-117.734933,CA
92603,33.629259,-117.79408,CA
92604,33.690689,-117.789137,CA
92606,33.692523,-117.831206,CA
92610,33.683363,-117.65408,CA
92612,33.660018,-117.824428,CA
92614,33.677951,-117.83457,CA
92617,33.641973,-117.841046,CA
92618,33.667307,-117.73358,CA
92620,33.706601,-117.756948,CA
92624,33.456649,-117.666808,CA
92625,33.601966,-117.864254,CA
92626,33.679591,-117.908531,CA
92627,33.648112,-117.921203,CA
92629,33.475061,-117.70563,CA
92630,33.644929,-117.684312,CA
92637,33.608229,-117.726099,CA
92646,33.661029,-117.967948,CA
92647,33.723228,-118.008692,CA
92648,33.679045,-118.013011,CA
92649,33.720242,-118.045383,CA
92651,33.57148,-117.772889,CA
92653,33.594012,-117.700734,CA
92655,33.746029,-117.987602,CA
92656,33.575201,-117.730352,CA
92657,33.595058,-117.829131,CA
92660,33.634626,-117.874882,CA
92661,33.603594,-117.912672,CA
92662,33.605086,-117.892319,CA
92663,33.625204,-117.928767,CA
92672,33.372936,-117.520963,CA
92673,33.466908,-117.614016,CA
92675,33.499774,-117.653704,CA
92676,33.749488,-117.616386,CA
92677,33.528654,-117.701253,CA
92678,33.651816,-117.507104,CA
92679,33.649438,-117.561405,CA
92683,33.752428,-117.99387,CA
92688,33.61873,-117.6108,CA
92691,33.611945,-117.665867,CA
92692,33.612175,-117.640452,CA
92694,33.51501,-117.580613,CA
92697,33.649727,-117.849085,CA
92701,33.748622,-117.858714,CA
92703,33.74852,-117.906162,CA
92704,33.721131,-117.90511,CA
92705,33.766007,-117.786763,CA
92706,33.766002,-117.881693,CA
92707,33.709935,-117.870431,CA
92708,33.710582,-117.951129,CA
92780,33.736808,-117.819678,CA
92782,33.728377,-117.797472,CA
92801,33.844983,-117.952151,CA
92802,33.808314,-117.923689,CA
92804,33.81801,-117.975193,CA
92805,33.830053,-117.905683,CA
92806,33.83796,-117.870494,CA
92807,33.848733,-117.788357,CA
92808,33.856247,-117.740232,CA
92821,33.931943,-117.854942,CA
92823,33.928535,-117.796074,CA
92831,33.87951,-117.896036,CA
92832,33.868772,-117.929093,CA
92833,33.880509,-117.961132,CA
92835,33.900573,-117.914667,CA
92840,33.787165,-117.931889,CA
92841,33.786833,-117.982041,CA
92843,33.763963,-117.931538,CA
92844,33.765599,-117.969506,CA
92845,33.782907,-118.026373,CA
92860,33.925506,-117.547703,CA
92861,33.817985,-117.811293,CA
92865,33.826393,-117.851307,CA
92866,33.784537,-117.844791,CA
92867,33.815667,-117.799162,CA
92868,33.787967,-117.876343,CA
92869,33.795479,-117.764943,CA
92870,33.881158,-117.854783,CA
92879,33.882614,-117.528205,CA
92880,33.92539,-117.607254,CA
92881,33.82388,-117.570026,CA
92882,33.862874,-117.600092,CA
92883,33.75801,-117.480258,CA
92886,33.895411,-117.800829,CA
92887,33.88728,-117.733928,CA
93001,34.362376,-119.351268,CA
93003,34.283668,-119.223196,CA
93004,34.278191,-119.164558,CA
93010,34.227888,-119.079553,CA
93012,34.203394,-118.991442,CA
93013,34.440133,-119.503306,CA
93015,34.408873,-118.870202,CA
93021,34.305181,-118.883929,CA
93022,34.403276,-119.298355,CA
93023,34.509095,-119.25191,CA
93030,34.205097,-119.17532,CA
93033,34.160093,-119.135801,CA
93035,34.186287,-119.228885,CA
93036,34.248141,-119.153454,CA
93040,34.602043,-119.019792,CA
93041,34.163189,-119.186677,CA
93042,33.255655,-119.503588,CA
93043,34.170161,-119.202929,CA
93060,34.372031,-119.096695,CA
93063,34.308048,-118.686969,CA
93064,34.245272,-118.699849,CA
93065,34.262388,-118.772219,CA
93066,34.297699,-119.014558,CA
93067,34.423101,-119.596155,CA
93101,34.419259,-119.708049,CA
93103,34.437367,-119.679284,CA
93105,34.52904,-119.767895,CA
93106,34.417259,-119.851302,CA
93108,34.448974,-119.605427,CA
93109,34.406408,-119.726927,CA
93110,34.4395,-119.767827,CA
93111,34.449185,-119.804782,CA
93117,34.479453,-120.084094,CA
93201,35.856859,-119.507526,CA
93202,36.318686,-119.70752,CA
93203,35.119995,-118.845899,CA
93204,35.913203,-120.082138,CA
93205,35.573416,-118.486441,CA
93206,35.443913,-119.479136,CA
93207,35.895294,-118.595627,CA
93208,36.129777,-118.639777,CA
93210,36.167464,-120.438556,CA
93212,36.014226,-119.562985,CA
93215,35.779464,-119.191935,CA
93218,35.857141,-119.04493,CA
93219,35.888238,-119.294957,CA
93220,35.378735,-118.781845,CA
93221,36.296394,-119.029935,CA
93222,34.886245,-119.220436,CA
93223,36.301112,-119.207875,CA
93224,35.255235,-119.625226,CA
93225,34.786607,-119.029849,CA
93226,35.735652,-118.738373,CA
93227,36.344445,-119.418562,CA
93230,36.29223,-119.622676,CA
93234,36.196092,-120.084807,CA
93235,36.385067,-119.223124,CA
93237,36.474499,-118.904268,CA
93238,35.850772,-118.49771,CA
93239,36.032769,-119.986409,CA
93240,35.617547,-118.452285,CA
93241,35.24526,-118.90528,CA
93242,36.441137,-119.730278,CA
93243,34.839984,-118.814946,CA
93244,36.38634,-118.989715,CA
93245,36.286105,-119.834054,CA
93246,36.317668,-119.927482,CA
93247,36.201735,-119.083478,CA
93249,35.621697,-119.887747,CA
93250,35.669076,-119.201969,CA
93251,35.370603,-119.69734,CA
93252,34.802883,-119.359267,CA
93254,34.946218,-119.802837,CA
93255,35.67733,-118.101417,CA
93256,35.971731,-119.313511,CA
93257,35.980858,-118.889315,CA
93258,36.058332,-119.152094,CA
93260,35.819086,-118.661189,CA
93261,35.81148,-119.116738,CA
93262,36.436989,-118.671533,CA
93263,35.487248,-119.278324,CA
93265,36.217713,-118.693606,CA
93266,36.171729,-119.856304,CA
93267,36.143623,-119.073877,CA
93268,35.167567,-119.410017,CA
93270,35.942448,-119.058349,CA
93271,36.440041,-118.88028,CA
93272,36.047354,-119.344428,CA
93274,36.177934,-119.379975,CA
93276,35.317597,-119.409306,CA
93277,36.301334,-119.372586,CA
93280,35.652242,-119.4464,CA
93283,35.592099,-118.297698,CA
93285,35.749127,-118.493401,CA
93286,36.46271,-119.093242,CA
93287,35.723801,-118.920662,CA
93291,36.391777,-119.372842,CA
93292,36.366243,-119.211636,CA
93301,35.384336,-119.020562,CA
93304,35.339439,-119.023655,CA
93305,35.389875,-118.98518,CA
93306,35.468193,-118.779751,CA
93307,35.24512,-118.9411,CA
93308,35.547493,-118.946868,CA
93309,35.343046,-119.06504,CA
93311,35.153729,-119.168362,CA
93312,35.391845,-119.119548,CA
93313,35.165449,-119.043514,CA
93314,35.393866,-119.244846,CA
93401,35.235871,-120.615914,CA
93402,35.295232,-120.835468,CA
93405,35.300465,-120.734843,CA
93407,35.306628,-120.669175,CA
93408,35.321107,-120.718897,CA
93409,35.323566,-120.697375,CA
93410,35.304456,-120.656938,CA
93420,35.176011,-120.476757,CA
93422,35.465349,-120.689439,CA
93424,35.198617,-120.786068,CA
93426,35.840139,-120.975186,CA
93427,34.642959,-120.239126,CA
93428,35.585,-121.041474,CA
93429,34.867662,-120.539904,CA
93430,35.484767,-120.944173,CA
93432,35.47852,-120.481435,CA
93433,35.120888,-120.619664,CA
93434,34.940269,-120.62007,CA
93436,34.599926,-120.376532,CA
93437,34.760644,-120.508877,CA
93440,34.768631,-120.25826,CA
93441,34.733126,-120.094969,CA
93442,35.401398,-120.799935,CA
93444,35.035913,-120.502562,CA
93445,35.044075,-120.620707,CA
93446,35.659068,-120.717584,CA
93449,35.160934,-120.653342,CA
93450,36.085423,-120.818522,CA
93451,35.932541,-120.560861,CA
93452,35.746485,-121.223348,CA
93453,35.241345,-120.219268,CA
93454,34.923013,-120.259463,CA
93455,34.848314,-120.482883,CA
93458,34.953245,-120.492119,CA
93460,34.673317,-119.743616,CA
93461,35.63334,-120.268391,CA
93463,34.606422,-120.135431,CA
93465,35.542716,-120.733796,CA
93501,35.065798,-118.221782,CA
93505,35.108958,-117.956461,CA
93510,34.450906,-118.227614,CA
93512,37.891866,-118.554569,CA
93513,37.03614,-118.335671,CA
93514,37.492115,-118.390408,CA
93516,35.008132,-117.642563,CA
93517,38.278077,-119.274809,CA
93518,35.385111,-118.491168,CA
93519,35.314205,-117.960728,CA
93522,36.316298,-117.592333,CA
93523,34.995292,-117.88399,CA
93524,34.908021,-117.827817,CA
93526,36.857125,-118.258145,CA
93527,35.922932,-118.078936,CA
93528,35.371876,-117.641803,CA
93529,37.777706,-119.188102,CA
93530,36.493858,-117.890389,CA
93531,35.23178,-118.613067,CA
93532,34.689848,-118.533689,CA
93534,34.71766,-118.15232,CA
93535,34.698392,-117.889945,CA
93536,34.73767,-118.387424,CA
93541,38.018646,-119.059726,CA
93543,34.475278,-117.969599,CA
93544,34.488206,-117.75661,CA
93545,36.610541,-118.026281,CA
93546,37.549126,-118.839814,CA
93549,36.292726,-117.865352,CA
93550,34.410334,-118.059957,CA
93551,34.589618,-118.227381,CA
93552,34.583523,-118.027343,CA
93553,34.445239,-117.894868,CA
93554,35.369218,-117.759126,CA
93555,35.582384,-117.683597,CA
93558,35.339454,-117.585133,CA
93560,34.878782,-118.318326,CA
93561,35.098666,-118.516706,CA
93562,35.701221,-117.307544,CA
93563,34.370922,-117.813363,CA
93581,35.112906,-118.570979,CA
93591,34.597861,-117.815573,CA
93601,37.390775,-119.732363,CA
93602,37.06684,-119.388942,CA
93603,36.488679,-118.998074,CA
93604,37.347908,-119.529808,CA
93605,37.176219,-119.249523,CA
93606,36.798715,-120.016273,CA
93608,36.504987,-120.338664,CA
93609,36.526166,-119.863891,CA
93610,37.087285,-120.288867,CA
93611,36.826668,-119.680572,CA
93612,36.814849,-119.711909,CA
93614,37.217571,-119.731069,CA
93615,36.503739,-119.283846,CA
93616,36.65468,-119.594333,CA
93618,36.522118,-119.386628,CA
93619,36.914176,-119.593979,CA
93620,37.043497,-120.620508,CA
93621,36.746633,-119.101388,CA
93622,36.785618,-120.625382,CA
93623,37.476596,-119.674433,CA
93624,36.378545,-120.130151,CA
93625,36.624228,-119.671751,CA
93626,37.043286,-119.691306,CA
93627,36.510942,-120.106292,CA
93628,36.770844,-118.848499,CA
93630,36.716574,-120.126955,CA
93631,36.480065,-119.517339,CA
93633,36.729122,-118.956235,CA
93634,37.223609,-119.000936,CA
93635,37.020187,-120.8817,CA
93636,36.984877,-119.877519,CA
93637,36.918079,-120.185933,CA
93638,37.043434,-120.033693,CA
93640,36.672698,-120.439737,CA
93641,36.705482,-119.039956,CA
93643,37.205054,-119.518434,CA
93644,37.418018,-119.592567,CA
93645,37.152109,-119.620136,CA
93646,36.632274,-119.289353,CA
93647,36.60076,-119.175485,CA
93648,36.620623,-119.520582,CA
93650,36.840197,-119.800121,CA
93651,37.002388,-119.514858,CA
93652,36.595012,-119.904577,CA
93653,37.256031,-119.909059,CA
93654,36.658709,-119.401274,CA
93656,36.450944,-119.936819,CA
93657,36.816858,-119.458702,CA
93660,36.609339,-120.165168,CA
93662,36.536573,-119.638651,CA
93664,37.049821,-119.190726,CA
93665,36.963314,-120.650315,CA
93666,36.546208,-119.336177,CA
93667,36.965663,-119.316835,CA
93668,36.657616,-120.293101,CA
93669,37.290909,-119.548365,CA
93670,36.485557,-119.254153,CA
93673,36.452353,-119.482381,CA
93675,36.724723,-119.192779,CA
93701,36.749601,-119.78781,CA
93702,36.739443,-119.754209,CA
93703,36.768856,-119.762411,CA
93704,36.80031,-119.800906,CA
93705,36.787297,-119.827321,CA
93706,36.655905,-119.920259,CA
93710,36.824105,-119.76271,CA
93711,36.836551,-119.833849,CA
93720,36.862209,-119.760793,CA
93721,36.732808,-119.783829,CA
93722,36.799747,-119.87762,CA
93723,36.789756,-119.952559,CA
93725,36.627211,-119.731888,CA
93726,36.793666,-119.759715,CA
93727,36.751578,-119.695351,CA
93728,36.757302,-119.818282,CA
93730,36.906027,-119.751141,CA
93737,36.753614,-119.645581,CA
93740,36.816381,-119.746115,CA
93741,36.76743,-119.796035,CA
93901,36.647856,-121.630305,CA
93905,36.685068,-121.605992,CA
93906,36.722676,-121.633667,CA
93907,36.766781,-121.666722,CA
93908,36.626044,-121.602121,CA
93920,36.052246,-121.514405,CA
93921,36.553641,-121.922271,CA
93923,36.405775,-121.796018,CA
93924,36.415603,-121.637651,CA
93925,36.588482,-121.399217,CA
93926,36.52587,-121.396735,CA
93927,36.275587,-121.391924,CA
93928,36.082739,-121.470787,CA
93930,36.199798,-121.082308,CA
93932,35.989755,-121.064359,CA
93933,36.676966,-121.781451,CA
93940,36.562305,-121.805507,CA
93943,36.597649,-121.87331,CA
93944,36.600652,-121.918535,CA
93950,36.619101,-121.925439,CA
93953,36.587441,-121.944816,CA
93954,36.172975,-120.902682,CA
93955,36.614789,-121.788022,CA
93960,36.405625,-121.323055,CA
93962,36.624716,-121.646487,CA
94002,37.513447,-122.296824,CA
94005,37.688826,-122.408935,CA
94010,37.571918,-122.375028,CA
94014,37.690689,-122.447721,CA
94015,37.681316,-122.480855,CA
94018,37.505997,-122.473318,CA
94019,37.455666,-122.407966,CA
94020,37.268977,-122.221545,CA
94021,37.250345,-122.249636,CA
94022,37.35536,-122.144935,CA
94024,37.350388,-122.098686,CA
94025,37.451252,-122.182343,CA
94027,37.457072,-122.201058,CA
94028,37.374883,-122.212675,CA
94030,37.59971,-122.4033,CA
94037,37.553301,-122.495834,CA
94038,37.53572,-122.473676,CA
94040,37.380272,-122.085221,CA
94041,37.388239,-122.075351,CA
94043,37.411913,-122.068919,CA
94044,37.606598,-122.47723,CA
94060,37.247137,-122.273493,CA
94061,37.461147,-122.236948,CA
94062,37.422531,-122.28582,CA
94063,37.493306,-122.195606,CA
94065,37.533418,-122.249558,CA
94066,37.625389,-122.432356,CA
94070,37.496469,-122.272556,CA
94074,37.331714,-122.341466,CA
94080,37.655175,-122.418384,CA
94085,37.388617,-122.017933,CA
94086,37.371634,-122.023202,CA
94087,37.351615,-122.03668,CA
94089,37.412402,-122.015605,CA
94102,37.779562,-122.419293,CA
94103,37.772983,-122.411343,CA
94104,37.791412,-122.402129,CA
94105,37.791575,-122.393733,CA
94107,37.758547,-122.39954,CA
94108,37.791886,-122.408517,CA
94109,37.794485,-122.42227,CA
94110,37.750021,-122.415201,CA
94111,37.798359,-122.399201,CA
94112,37.72054,-122.44317,CA
94114,37.758208,-122.435556,CA
94115,37.786029,-122.437366,CA
94116,37.745399,-122.486065,CA
94117,37.770051,-122.44428,CA
94118,37.780146,-122.46153,CA
94121,37.778591,-122.495912,CA
94122,37.760459,-122.483894,CA
94123,37.802045,-122.433969,CA
94124,37.728995,-122.381315,CA
94127,37.736027,-122.457207,CA
94128,37.621955,-122.383797,CA
94129,37.79734,-122.464466,CA
94130,37.819655,-122.36866,CA
94131,37.745917,-122.441473,CA
94132,37.722214,-122.484083,CA
94133,37.801962,-122.411,CA
94134,37.718849,-122.411297,CA
94158,37.772534,-122.388384,CA
94188,37.74071,-122.380921,CA
94301,37.444218,-122.149855,CA
94303,37.457883,-122.115097,CA
94304,37.397253,-122.166979,CA
94305,37.418256,-122.170871,CA
94306,37.4162,-122.130858,CA
94401,37.575172,-122.319881,CA
94402,37.540103,-122.330103,CA
94403,37.538449,-122.305447,CA
94404,37.555999,-122.267679,CA
94501,37.774712,-122.278097,CA
94502,37.739495,-122.239465,CA
94503,38.187935,-122.223638,CA
94505,37.871268,-121.596984,CA
94506,37.806426,-121.902424,CA
94507,37.85429,-122.006599,CA
94508,38.585784,-122.444202,CA
94509,37.992003,-121.812566,CA
94510,38.113205,-122.119708,CA
94511,38.02813,-121.629851,CA
94512,38.13115,-121.821736,CA
94513,37.924899,-121.686724,CA
94514,37.825646,-121.634353,CA
94515,38.635718,-122.615085,CA
94516,37.827495,-122.1663,CA
94517,37.891077,-121.893056,CA
94518,37.950521,-122.022078,CA
94519,37.988804,-122.012764,CA
94520,37.993028,-122.035251,CA
94521,37.95291,-121.969696,CA
94523,37.954163,-122.075772,CA
94525,38.048073,-122.229208,CA
94526,37.814734,-121.984525,CA
94528,37.841477,-121.958154,CA
94530,37.920742,-122.300635,CA
94531,37.956648,-121.77779,CA
94533,38.280745,-122.00638,CA
94534,38.241946,-122.118272,CA
94535,38.270937,-121.937017,CA
94536,37.570508,-121.98125,CA
94538,37.501368,-121.956753,CA
94539,37.516292,-121.911891,CA
94541,37.673757,-122.087823,CA
94542,37.65532,-122.025826,CA
94544,37.633507,-122.056772,CA
94545,37.629761,-122.124238,CA
94546,37.745399,-122.103127,CA
94547,38.006586,-122.25716,CA
94548,37.974295,-121.651441,CA
94549,37.901137,-122.119081,CA
94550,37.519983,-121.575595,CA
94551,37.750512,-121.749249,CA
94552,37.705778,-122.007585,CA
94553,37.978299,-122.157109,CA
94555,37.547594,-122.09822,CA
94556,37.831971,-122.105922,CA
94558,38.389135,-122.188412,CA
94559,38.251125,-122.296089,CA
94560,37.504253,-122.03191,CA
94561,37.993485,-121.691219,CA
94562,38.430651,-122.408853,CA
94563,37.873867,-122.205312,CA
94564,37.990555,-122.272499,CA
94565,38.008595,-121.928315,CA
94566,37.648731,-121.848024,CA
94567,38.667018,-122.407012,CA
94568,37.715966,-121.901141,CA
94569,38.044092,-122.191943,CA
94571,38.152071,-121.759773,CA
94572,38.023858,-122.232788,CA
94573,38.458864,-122.428831,CA
94574,38.542448,-122.419923,CA
94575,37.840961,-122.109502,CA
94576,38.549256,-122.4758,CA
94577,37.716659,-122.169274,CA
94578,37.706765,-122.125565,CA
94579,37.6865,-122.157215,CA
94580,37.678001,-122.133367,CA
94582,37.765347,-121.915432,CA
94583,37.771693,-121.989829,CA
94585,38.191832,-121.938269,CA
94586,37.567125,-121.852246,CA
94587,37.590008,-122.075187,CA
94588,37.792648,-121.862807,CA
94589,38.141467,-122.24687,CA
94590,38.095789,-122.249689,CA
94591,38.127191,-122.196855,CA
94592,38.090998,-122.285418,CA
94595,37.872087,-122.068971,CA
94596,37.889009,-122.036778,CA
94597,37.917697,-122.071818,CA
94598,37.916916,-122.014917,CA
94599,38.399483,-122.380238,CA
94601,37.77576,-122.218572,CA
94602,37.805235,-122.204229,CA
94603,37.739266,-122.175548,CA
94605,37.761408,-122.150198,CA
94606,37.791366,-122.244513,CA
94607,37.808842,-122.304697,CA
94608,37.836844,-122.289143,CA
94609,37.834816,-122.264195,CA
94610,37.812329,-122.240377,CA
94611,37.831917,-122.215793,CA
94612,37.807709,-122.266857,CA
94613,37.78072,-122.183029,CA
94618,37.844821,-122.238552,CA
94619,37.792612,-122.160084,CA
94621,37.75113,-122.210178,CA
94702,37.866321,-122.286348,CA
94703,37.863715,-122.275684,CA
94704,37.866417,-122.260922,CA
94705,37.865205,-122.238384,CA
94706,37.889698,-122.295858,CA
94707,37.89836,-122.27909,CA
94708,37.903067,-122.26194,CA
94709,37.878291,-122.266252,CA
94710,37.863914,-122.306465,CA
94720,37.871957,-122.252198,CA
94801,37.949245,-122.397198,CA
94803,37.95684,-122.282358,CA
94804,37.915463,-122.337815,CA
94805,37.942209,-122.323545,CA
94806,37.978427,-122.336418,CA
94901,37.980709,-122.500606,CA
94903,38.02213,-122.55881,CA
94904,37.947225,-122.551775,CA
94920,37.886768,-122.462619,CA
94922,38.356806,-122.950945,CA
94923,38.339415,-123.034525,CA
94924,37.966904,-122.738816,CA
94925,37.931846,-122.507738,CA
94928,38.34593,-122.693507,CA
94929,38.254528,-122.962371,CA
94930,37.969793,-122.61533,CA
94931,38.325172,-122.716977,CA
94933,38.017502,-122.688148,CA
94937,38.116482,-122.930353,CA
94938,38.030237,-122.729513,CA
94939,37.938252,-122.535948,CA
94940,38.203971,-122.891482,CA
94941,37.924775,-122.600183,CA
94945,38.122687,-122.553142,CA
94946,38.074734,-122.695265,CA
94947,38.1062,-122.624985,CA
94949,38.060094,-122.50641,CA
94950,38.021161,-122.761734,CA
94951,38.322548,-122.644894,CA
94952,38.234553,-122.760385,CA
94954,38.23501,-122.557369,CA
94956,38.021454,-122.81817,CA
94957,37.963421,-122.561808,CA
94960,37.997023,-122.578338,CA
94963,38.00761,-122.664748,CA
94964,37.940595,-122.490712,CA
94965,37.837347,-122.527482,CA
94970,37.925882,-122.659833,CA
94971,38.233029,-122.896959,CA
94972,38.336642,-122.939307,CA
94973,38.012591,-122.6394,CA
95002,37.438672,-122.011582,CA
95003,37.0067,-121.878207,CA
95004,36.874755,-121.630732,CA
95005,37.098363,-122.089295,CA
95006,37.171267,-122.149524,CA
95007,37.110125,-122.114345,CA
95008,37.279173,-121.955565,CA
95010,36.976355,-121.954723,CA
95012,36.788828,-121.734889,CA
95013,37.215315,-121.739614,CA
95014,37.308354,-122.081882,CA
95017,37.094684,-122.237466,CA
95018,37.083874,-122.059898,CA
95019,36.935853,-121.784476,CA
95020,37.01621,-121.559418,CA
95023,36.919993,-121.322188,CA
95030,37.221646,-121.983242,CA
95032,37.18014,-121.901553,CA
95033,37.158275,-121.973678,CA
95035,37.440397,-121.874693,CA
95037,37.13182,-121.681247,CA
95039,36.827745,-121.76529,CA
95041,37.050534,-122.058279,CA
95043,36.518177,-120.982913,CA
95045,36.825807,-121.518565,CA
95046,37.099308,-121.59924,CA
95050,37.350431,-121.952405,CA
95051,37.348311,-121.984435,CA
95053,37.348462,-121.937271,CA
95054,37.3931,-121.964796,CA
95060,36.9932,-122.0984,CA
95062,36.973969,-121.989846,CA
95064,36.991596,-122.058868,CA
95065,37.032242,-121.984402,CA
95066,37.067198,-122.014521,CA
95070,37.254929,-122.052181,CA
95073,37.04068,-121.93174,CA
95075,36.793553,-121.191975,CA
95076,36.945781,-121.756058,CA
95110,37.346572,-121.909747,CA
95111,37.283853,-121.826869,CA
95112,37.344599,-121.88344,CA
95113,37.334013,-121.890443,CA
95116,37.350471,-121.852554,CA
95117,37.310072,-121.962184,CA
95118,37.255364,-121.891912,CA
95119,37.226971,-121.788682,CA
95120,37.185746,-121.842738,CA
95121,37.304611,-121.809773,CA
95122,37.329224,-121.834821,CA
95123,37.244238,-121.831604,CA
95124,37.256831,-121.922815,CA
95125,37.295599,-121.894071,CA
95126,37.326922,-121.916779,CA
95127,37.371671,-121.787097,CA
95128,37.315884,-121.936431,CA
95129,37.305958,-122.00072,CA
95130,37.277676,-121.986238,CA
95131,37.387267,-121.897948,CA
95132,37.418446,-121.787978,CA
